order_id,line_number,product_id,quantity,unit_price,line_revenue
O0038651,1,P0024,1,37.29,37.29
O0038651,2,P0015,1,85.65,85.65
O0038651,3,P0049,1,63.74,63.74
O0038651,4,P0064,2,36.46,72.92
O0038652,1,P0005,1,78.89,78.89
O0038652,2,P0051,1,68.42,68.42
O0038653,1,P0063,1,54.3,54.3
O0038653,2,P0008,1,28.73,28.73
O0038653,3,P0067,1,28.46,28.46
O0038653,4,P0047,2,109.33,218.66
O0038654,1,P0028,1,44.09,44.09
O0038654,2,P0066,2,100.59,201.18
O0038655,1,P0036,2,58.17,116.34
O0038656,1,P0001,1,39.81,39.81
O0038656,2,P0033,3,99.37,298.11
O0038656,3,P0065,1,71.97,71.97
O0038656,4,P0016,1,58.47,58.47
O0038657,1,P0022,1,23.36,23.36
O0038658,1,P0007,1,95.26,95.26
O0038658,2,P0027,1,49.51,49.51
O0038658,3,P0065,1,71.97,71.97
O0038658,4,P0024,1,37.29,37.29
O0038659,1,P0065,1,71.97,71.97
O0038659,2,P0054,1,110.67,110.67
O0038659,3,P0024,1,37.29,37.29
O0038659,4,P0005,1,78.89,78.89
O0038660,1,P0049,2,63.74,127.48
O0038660,2,P0065,1,71.97,71.97
O0038660,3,P0012,1,80.31,80.31
O0038661,1,P0065,1,71.97,71.97
O0038662,1,P0005,1,78.89,78.89
O0038662,2,P0047,1,109.33,109.33
O0038663,1,P0042,1,79.38,79.38
O0038664,1,P0001,1,39.81,39.81
O0038664,2,P0054,1,110.67,110.67
O0038664,3,P0024,1,37.29,37.29
O0038664,4,P0006,2,33.97,67.94
O0038664,5,P0059,1,98.25,98.25
O0038665,1,P0073,2,56.34,112.68
O0038666,1,P0043,1,30.05,30.05
O0038666,2,P0025,1,24.47,24.47
O0038666,3,P0065,2,71.97,143.94
O0038667,1,P0059,2,98.25,196.5
O0038668,1,P0060,2,55.12,110.24
O0038668,2,P0015,1,85.65,85.65
O0038669,1,P0040,1,22.29,22.29
O0038670,1,P0047,1,109.33,109.33
O0038670,2,P0027,2,49.51,99.02
O0038670,3,P0011,2,45.27,90.54
O0038670,4,P0042,1,79.38,79.38
O0038670,5,P0056,1,43.48,43.48
O0038671,1,P0059,1,98.25,98.25
O0038671,2,P0023,1,22.84,22.84
O0038671,3,P0066,2,100.59,201.18
O0038672,1,P0065,3,71.97,215.91
O0038672,2,P0024,1,37.29,37.29
O0038672,3,P0025,1,24.47,24.47
O0038673,1,P0005,1,78.89,78.89
O0038673,2,P0065,2,71.97,143.94
O0038673,3,P0042,1,79.38,79.38
O0038673,4,P0003,2,45.7,91.4
O0038673,5,P0050,1,82.83,82.83
O0038674,1,P0065,2,71.97,143.94
O0038674,2,P0012,1,80.31,80.31
O0038674,3,P0057,1,40.4,40.4
O0038675,1,P0024,2,37.29,74.58
O0038675,2,P0042,2,79.38,158.76
O0038676,1,P0029,1,60.58,60.58
O0038676,2,P0067,1,28.46,28.46
O0038677,1,P0049,1,63.74,63.74
O0038677,2,P0025,1,24.47,24.47
O0038677,3,P0065,1,71.97,71.97
O0038678,1,P0065,1,71.97,71.97
O0038679,1,P0070,1,110.67,110.67
O0038679,2,P0049,1,63.74,63.74
O0038680,1,P0057,1,40.4,40.4
O0038680,2,P0043,1,30.05,30.05
O0038680,3,P0064,1,36.46,36.46
O0038681,1,P0002,1,47.11,47.11
O0038682,1,P0001,1,39.81,39.81
O0038682,2,P0068,3,28.98,86.94
O0038683,1,P0042,1,79.38,79.38
O0038684,1,P0010,1,101.78,101.78
O0038684,2,P0001,1,39.81,39.81
O0038684,3,P0024,1,37.29,37.29
O0038684,4,P0047,1,109.33,109.33
O0038684,5,P0003,1,45.7,45.7
O0038685,1,P0046,1,77.37,77.37
O0038685,2,P0024,1,37.29,37.29
O0038685,3,P0049,3,63.74,191.22
O0038685,4,P0067,1,28.46,28.46
O0038685,5,P0073,1,56.34,56.34
O0038686,1,P0025,1,24.47,24.47
O0038686,2,P0024,1,37.29,37.29
O0038687,1,P0042,1,79.38,79.38
O0038687,2,P0032,2,35.8,71.6
O0038687,3,P0057,2,40.4,80.8
O0038688,1,P0050,1,82.83,82.83
O0038688,2,P0065,2,71.97,143.94
O0038689,1,P0029,2,60.58,121.16
O0038690,1,P0065,1,71.97,71.97
O0038690,2,P0006,1,33.97,33.97
O0038690,3,P0011,1,45.27,45.27
O0038690,4,P0046,1,77.37,77.37
O0038691,1,P0043,1,30.05,30.05
O0038691,2,P0012,1,80.31,80.31
O0038691,3,P0006,1,33.97,33.97
O0038692,1,P0032,3,35.8,107.4
O0038692,2,P0069,1,21.83,21.83
O0038692,3,P0007,1,95.26,95.26
O0038692,4,P0068,1,28.98,28.98
O0038693,1,P0065,1,71.97,71.97
O0038694,1,P0004,1,47.94,47.94
O0038694,2,P0006,1,33.97,33.97
O0038694,3,P0055,1,52.43,52.43
O0038695,1,P0025,1,24.47,24.47
O0038696,1,P0065,1,71.97,71.97
O0038696,2,P0024,1,37.29,37.29
O0038697,1,P0006,2,33.97,67.94
O0038697,2,P0027,2,49.51,99.02
O0038698,1,P0006,1,33.97,33.97
O0038698,2,P0018,1,89.68,89.68
O0038699,1,P0050,2,82.83,165.66
O0038699,2,P0020,1,54.21,54.21
O0038700,1,P0065,1,71.97,71.97
O0038700,2,P0018,1,89.68,89.68
O0038701,1,P0035,1,58.41,58.41
O0038702,1,P0006,1,33.97,33.97
O0038702,2,P0040,1,22.29,22.29
O0038703,1,P0032,1,35.8,35.8
O0038703,2,P0031,1,29.37,29.37
O0038703,3,P0024,2,37.29,74.58
O0038703,4,P0043,1,30.05,30.05
O0038703,5,P0036,1,58.17,58.17
O0038703,6,P0030,2,37.94,75.88
O0038704,1,P0069,1,21.83,21.83
O0038704,2,P0026,1,48.94,48.94
O0038705,1,P0010,1,101.78,101.78
O0038705,2,P0024,2,37.29,74.58
O0038705,3,P0070,1,110.67,110.67
O0038705,4,P0059,1,98.25,98.25
O0038705,5,P0042,1,79.38,79.38
O0038706,1,P0072,1,37.63,37.63
O0038706,2,P0043,1,30.05,30.05
O0038707,1,P0025,1,24.47,24.47
O0038707,2,P0047,1,109.33,109.33
O0038707,3,P0050,1,82.83,82.83
O0038707,4,P0017,1,73.25,73.25
O0038708,1,P0038,3,68.95,206.85
O0038708,2,P0024,2,37.29,74.58
O0038708,3,P0055,2,52.43,104.86
O0038708,4,P0065,1,71.97,71.97
O0038708,5,P0057,1,40.4,40.4
O0038709,1,P0046,1,77.37,77.37
O0038710,1,P0033,1,99.37,99.37
O0038710,2,P0062,3,88.18,264.54
O0038711,1,P0025,1,24.47,24.47
O0038711,2,P0065,3,71.97,215.91
O0038712,1,P0057,1,40.4,40.4
O0038712,2,P0025,2,24.47,48.94
O0038712,3,P0012,1,80.31,80.31
O0038712,4,P0065,1,71.97,71.97
O0038712,5,P0042,2,79.38,158.76
O0038712,6,P0023,1,22.84,22.84
O0038713,1,P0065,1,71.97,71.97
O0038713,2,P0024,2,37.29,74.58
O0038713,3,P0025,1,24.47,24.47
O0038713,4,P0031,2,29.37,58.74
O0038714,1,P0032,1,35.8,35.8
O0038715,1,P0068,1,28.98,28.98
O0038715,2,P0038,2,68.95,137.9
O0038715,3,P0065,1,71.97,71.97
O0038715,4,P0001,1,39.81,39.81
O0038716,1,P0065,1,71.97,71.97
O0038716,2,P0049,1,63.74,63.74
O0038717,1,P0024,2,37.29,74.58
O0038717,2,P0043,2,30.05,60.1
O0038718,1,P0006,1,33.97,33.97
O0038718,2,P0047,1,109.33,109.33
O0038719,1,P0045,1,66.67,66.67
O0038719,2,P0068,1,28.98,28.98
O0038720,1,P0005,1,78.89,78.89
O0038720,2,P0029,1,60.58,60.58
O0038721,1,P0038,2,68.95,137.9
O0038721,2,P0059,1,98.25,98.25
O0038722,1,P0042,1,79.38,79.38
O0038722,2,P0041,1,51.83,51.83
O0038723,1,P0033,1,99.37,99.37
O0038723,2,P0043,1,30.05,30.05
O0038723,3,P0024,1,37.29,37.29
O0038723,4,P0002,2,47.11,94.22
O0038723,5,P0042,1,79.38,79.38
O0038724,1,P0047,1,109.33,109.33
O0038724,2,P0065,1,71.97,71.97
O0038724,3,P0024,2,37.29,74.58
O0038724,4,P0025,2,24.47,48.94
O0038724,5,P0018,1,89.68,89.68
O0038724,6,P0030,1,37.94,37.94
O0038725,1,P0024,1,37.29,37.29
O0038725,2,P0038,1,68.95,68.95
O0038725,3,P0042,1,79.38,79.38
O0038725,4,P0035,1,58.41,58.41
O0038725,5,P0065,2,71.97,143.94
O0038726,1,P0059,3,98.25,294.75
O0038727,1,P0057,1,40.4,40.4
O0038727,2,P0046,2,77.37,154.74
O0038728,1,P0050,1,82.83,82.83
O0038728,2,P0024,2,37.29,74.58
O0038728,3,P0021,2,65.9,131.8
O0038728,4,P0047,1,109.33,109.33
O0038729,1,P0031,1,29.37,29.37
O0038729,2,P0054,1,110.67,110.67
O0038730,1,P0073,1,56.34,56.34
O0038730,2,P0001,2,39.81,79.62
O0038731,1,P0023,1,22.84,22.84
O0038731,2,P0018,1,89.68,89.68
O0038731,3,P0065,2,71.97,143.94
O0038731,4,P0006,1,33.97,33.97
O0038732,1,P0059,1,98.25,98.25
O0038732,2,P0049,2,63.74,127.48
O0038733,1,P0024,1,37.29,37.29
O0038733,2,P0059,1,98.25,98.25
O0038734,1,P0005,1,78.89,78.89
O0038735,1,P0065,2,71.97,143.94
O0038735,2,P0059,1,98.25,98.25
O0038736,1,P0073,1,56.34,56.34
O0038736,2,P0018,1,89.68,89.68
O0038736,3,P0036,1,58.17,58.17
O0038737,1,P0059,1,98.25,98.25
O0038737,2,P0070,1,110.67,110.67
O0038737,3,P0065,1,71.97,71.97
O0038738,1,P0024,1,37.29,37.29
O0038738,2,P0030,1,37.94,37.94
O0038738,3,P0057,1,40.4,40.4
O0038738,4,P0046,2,77.37,154.74
O0038739,1,P0048,1,99.03,99.03
O0038739,2,P0065,1,71.97,71.97
O0038739,3,P0021,1,65.9,65.9
O0038740,1,P0050,1,82.83,82.83
O0038740,2,P0010,1,101.78,101.78
O0038740,3,P0068,2,28.98,57.96
O0038740,4,P0070,3,110.67,332.01
O0038740,5,P0038,1,68.95,68.95
O0038741,1,P0024,1,37.29,37.29
O0038741,2,P0014,2,47.23,94.46
O0038741,3,P0057,2,40.4,80.8
O0038741,4,P0023,1,22.84,22.84
O0038741,5,P0050,1,82.83,82.83
O0038742,1,P0050,1,82.83,82.83
O0038743,1,P0057,1,40.4,40.4
O0038744,1,P0056,2,43.48,86.96
O0038744,2,P0011,1,45.27,45.27
O0038745,1,P0065,1,71.97,71.97
O0038746,1,P0069,1,21.83,21.83
O0038747,1,P0014,2,47.23,94.46
O0038747,2,P0047,3,109.33,327.99
O0038747,3,P0065,1,71.97,71.97
O0038748,1,P0060,1,55.12,55.12
O0038748,2,P0061,1,129.09,129.09
O0038748,3,P0050,2,82.83,165.66
O0038749,1,P0024,1,37.29,37.29
O0038749,2,P0065,2,71.97,143.94
O0038750,1,P0057,1,40.4,40.4
O0038750,2,P0042,1,79.38,79.38
O0038750,3,P0018,1,89.68,89.68
O0038751,1,P0004,2,47.94,95.88
O0038751,2,P0044,2,125.17,250.34
O0038752,1,P0058,1,92.1,92.1
O0038753,1,P0042,1,79.38,79.38
O0038754,1,P0065,2,71.97,143.94
O0038754,2,P0047,1,109.33,109.33
O0038755,1,P0070,1,110.67,110.67
O0038755,2,P0036,1,58.17,58.17
O0038755,3,P0006,1,33.97,33.97
O0038756,1,P0007,1,95.26,95.26
O0038757,1,P0047,1,109.33,109.33
O0038757,2,P0057,1,40.4,40.4
O0038758,1,P0024,1,37.29,37.29
O0038759,1,P0020,1,54.21,54.21
O0038759,2,P0057,1,40.4,40.4
O0038759,3,P0004,1,47.94,47.94
O0038759,4,P0065,1,71.97,71.97
O0038759,5,P0001,1,39.81,39.81
O0038759,6,P0029,2,60.58,121.16
O0038760,1,P0059,2,98.25,196.5
O0038761,1,P0020,1,54.21,54.21
O0038762,1,P0038,1,68.95,68.95
O0038762,2,P0024,1,37.29,37.29
O0038762,3,P0030,3,37.94,113.82
O0038763,1,P0010,1,101.78,101.78
O0038764,1,P0024,2,37.29,74.58
O0038765,1,P0067,1,28.46,28.46
O0038766,1,P0047,1,109.33,109.33
O0038766,2,P0006,3,33.97,101.91
O0038766,3,P0023,1,22.84,22.84
O0038766,4,P0044,1,125.17,125.17
O0038766,5,P0004,1,47.94,47.94
O0038767,1,P0069,1,21.83,21.83
O0038767,2,P0054,1,110.67,110.67
O0038767,3,P0050,2,82.83,165.66
O0038767,4,P0067,1,28.46,28.46
O0038768,1,P0025,2,24.47,48.94
O0038768,2,P0033,1,99.37,99.37
O0038768,3,P0030,1,37.94,37.94
O0038769,1,P0050,1,82.83,82.83
O0038770,1,P0049,1,63.74,63.74
O0038770,2,P0006,1,33.97,33.97
O0038771,1,P0065,1,71.97,71.97
O0038771,2,P0061,2,129.09,258.18
O0038771,3,P0014,2,47.23,94.46
O0038771,4,P0006,1,33.97,33.97
O0038772,1,P0065,1,71.97,71.97
O0038772,2,P0056,1,43.48,43.48
O0038773,1,P0059,2,98.25,196.5
O0038774,1,P0057,3,40.4,121.2
O0038774,2,P0043,2,30.05,60.1
O0038774,3,P0064,1,36.46,36.46
O0038775,1,P0031,1,29.37,29.37
O0038775,2,P0028,1,44.09,44.09
O0038776,1,P0024,1,37.29,37.29
O0038776,2,P0049,1,63.74,63.74
O0038776,3,P0055,1,52.43,52.43
O0038776,4,P0059,2,98.25,196.5
O0038777,1,P0059,1,98.25,98.25
O0038778,1,P0024,1,37.29,37.29
O0038778,2,P0049,1,63.74,63.74
O0038778,3,P0021,1,65.9,65.9
O0038778,4,P0040,1,22.29,22.29
O0038779,1,P0055,1,52.43,52.43
O0038780,1,P0011,1,45.27,45.27
O0038780,2,P0070,1,110.67,110.67
O0038780,3,P0038,2,68.95,137.9
O0038780,4,P0019,2,58.43,116.86
O0038781,1,P0065,1,71.97,71.97
O0038781,2,P0005,1,78.89,78.89
O0038782,1,P0024,1,37.29,37.29
O0038782,2,P0036,1,58.17,58.17
O0038782,3,P0006,1,33.97,33.97
O0038783,1,P0031,3,29.37,88.11
O0038783,2,P0059,1,98.25,98.25
O0038784,1,P0001,1,39.81,39.81
O0038784,2,P0047,1,109.33,109.33
O0038784,3,P0004,2,47.94,95.88
O0038784,4,P0065,2,71.97,143.94
O0038785,1,P0057,2,40.4,80.8
O0038785,2,P0018,2,89.68,179.36
O0038785,3,P0046,1,77.37,77.37
O0038786,1,P0024,2,37.29,74.58
O0038786,2,P0021,2,65.9,131.8
O0038787,1,P0036,1,58.17,58.17
O0038787,2,P0025,1,24.47,24.47
O0038787,3,P0014,2,47.23,94.46
O0038787,4,P0038,1,68.95,68.95
O0038788,1,P0032,2,35.8,71.6
O0038788,2,P0013,1,38.38,38.38
O0038788,3,P0059,1,98.25,98.25
O0038788,4,P0068,1,28.98,28.98
O0038789,1,P0059,2,98.25,196.5
O0038789,2,P0006,1,33.97,33.97
O0038789,3,P0056,1,43.48,43.48
O0038790,1,P0062,2,88.18,176.36
O0038790,2,P0030,1,37.94,37.94
O0038790,3,P0072,1,37.63,37.63
O0038790,4,P0064,1,36.46,36.46
O0038790,5,P0070,2,110.67,221.34
O0038791,1,P0001,1,39.81,39.81
O0038791,2,P0065,1,71.97,71.97
O0038791,3,P0046,1,77.37,77.37
O0038791,4,P0049,2,63.74,127.48
O0038791,5,P0057,1,40.4,40.4
O0038792,1,P0020,3,54.21,162.63
O0038792,2,P0027,2,49.51,99.02
O0038793,1,P0024,1,37.29,37.29
O0038793,2,P0018,1,89.68,89.68
O0038794,1,P0065,1,71.97,71.97
O0038794,2,P0069,1,21.83,21.83
O0038795,1,P0042,1,79.38,79.38
O0038795,2,P0053,1,32.46,32.46
O0038795,3,P0056,1,43.48,43.48
O0038796,1,P0024,2,37.29,74.58
O0038796,2,P0038,1,68.95,68.95
O0038797,1,P0043,1,30.05,30.05
O0038797,2,P0059,3,98.25,294.75
O0038797,3,P0065,1,71.97,71.97
O0038797,4,P0008,2,28.73,57.46
O0038798,1,P0024,1,37.29,37.29
O0038799,1,P0008,1,28.73,28.73
O0038799,2,P0072,1,37.63,37.63
O0038799,3,P0024,2,37.29,74.58
O0038799,4,P0030,1,37.94,37.94
O0038800,1,P0070,1,110.67,110.67
O0038800,2,P0025,1,24.47,24.47
O0038800,3,P0049,1,63.74,63.74
O0038800,4,P0075,1,143.87,143.87
O0038801,1,P0024,1,37.29,37.29
O0038801,2,P0059,3,98.25,294.75
O0038801,3,P0032,2,35.8,71.6
O0038802,1,P0047,1,109.33,109.33
O0038802,2,P0024,1,37.29,37.29
O0038802,3,P0044,1,125.17,125.17
O0038803,1,P0010,1,101.78,101.78
O0038803,2,P0027,2,49.51,99.02
O0038804,1,P0018,1,89.68,89.68
O0038804,2,P0065,1,71.97,71.97
O0038804,3,P0026,1,48.94,48.94
O0038804,4,P0024,1,37.29,37.29
O0038805,1,P0055,1,52.43,52.43
O0038805,2,P0070,1,110.67,110.67
O0038805,3,P0042,3,79.38,238.14
O0038805,4,P0008,1,28.73,28.73
O0038806,1,P0065,1,71.97,71.97
O0038806,2,P0006,2,33.97,67.94
O0038807,1,P0049,2,63.74,127.48
O0038808,1,P0054,1,110.67,110.67
O0038808,2,P0043,1,30.05,30.05
O0038808,3,P0055,1,52.43,52.43
O0038809,1,P0036,2,58.17,116.34
O0038810,1,P0042,1,79.38,79.38
O0038811,1,P0072,1,37.63,37.63
O0038812,1,P0033,1,99.37,99.37
O0038813,1,P0048,1,99.03,99.03
O0038813,2,P0065,2,71.97,143.94
O0038814,1,P0060,1,55.12,55.12
O0038814,2,P0005,1,78.89,78.89
O0038814,3,P0065,1,71.97,71.97
O0038814,4,P0004,1,47.94,47.94
O0038814,5,P0036,1,58.17,58.17
O0038814,6,P0010,1,101.78,101.78
O0038815,1,P0055,1,52.43,52.43
O0038815,2,P0068,2,28.98,57.96
O0038815,3,P0065,1,71.97,71.97
O0038816,1,P0008,1,28.73,28.73
O0038816,2,P0024,1,37.29,37.29
O0038816,3,P0042,1,79.38,79.38
O0038816,4,P0073,1,56.34,56.34
O0038817,1,P0043,2,30.05,60.1
O0038817,2,P0051,1,68.42,68.42
O0038817,3,P0006,1,33.97,33.97
O0038817,4,P0039,1,30.31,30.31
O0038817,5,P0055,1,52.43,52.43
O0038818,1,P0042,1,79.38,79.38
O0038818,2,P0012,2,80.31,160.62
O0038819,1,P0068,1,28.98,28.98
O0038819,2,P0021,1,65.9,65.9
O0038819,3,P0057,3,40.4,121.2
O0038819,4,P0023,1,22.84,22.84
O0038820,1,P0045,2,66.67,133.34
O0038820,2,P0063,1,54.3,54.3
O0038821,1,P0024,1,37.29,37.29
O0038821,2,P0049,1,63.74,63.74
O0038821,3,P0065,1,71.97,71.97
O0038822,1,P0059,1,98.25,98.25
O0038822,2,P0065,2,71.97,143.94
O0038823,1,P0065,1,71.97,71.97
O0038823,2,P0043,1,30.05,30.05
O0038824,1,P0050,1,82.83,82.83
O0038824,2,P0068,1,28.98,28.98
O0038824,3,P0022,1,23.36,23.36
O0038825,1,P0043,1,30.05,30.05
O0038825,2,P0070,1,110.67,110.67
O0038825,3,P0006,1,33.97,33.97
O0038825,4,P0005,1,78.89,78.89
O0038826,1,P0043,1,30.05,30.05
O0038826,2,P0051,1,68.42,68.42
O0038826,3,P0065,1,71.97,71.97
O0038826,4,P0024,2,37.29,74.58
O0038827,1,P0025,1,24.47,24.47
O0038827,2,P0070,1,110.67,110.67
O0038827,3,P0055,2,52.43,104.86
O0038827,4,P0010,2,101.78,203.56
O0038827,5,P0006,1,33.97,33.97
O0038828,1,P0070,1,110.67,110.67
O0038828,2,P0042,1,79.38,79.38
O0038828,3,P0041,1,51.83,51.83
O0038828,4,P0065,1,71.97,71.97
O0038828,5,P0024,1,37.29,37.29
O0038829,1,P0064,1,36.46,36.46
O0038829,2,P0028,1,44.09,44.09
O0038829,3,P0070,1,110.67,110.67
O0038829,4,P0065,1,71.97,71.97
O0038830,1,P0031,1,29.37,29.37
O0038831,1,P0024,1,37.29,37.29
O0038831,2,P0056,1,43.48,43.48
O0038831,3,P0030,2,37.94,75.88
O0038832,1,P0047,2,109.33,218.66
O0038832,2,P0009,1,38.06,38.06
O0038832,3,P0045,1,66.67,66.67
O0038833,1,P0007,2,95.26,190.52
O0038833,2,P0010,1,101.78,101.78
O0038833,3,P0024,1,37.29,37.29
O0038834,1,P0001,1,39.81,39.81
O0038834,2,P0042,1,79.38,79.38
O0038834,3,P0044,1,125.17,125.17
O0038834,4,P0012,1,80.31,80.31
O0038835,1,P9999,1,47.11,47.11
O0038835,2,P0070,1,110.67,110.67
O0038836,1,P0065,1,71.97,71.97
O0038837,1,P0068,1,28.98,28.98
O0038838,1,P0065,2,71.97,143.94
O0038838,2,P0059,1,98.25,98.25
O0038838,3,P0049,1,63.74,63.74
O0038838,4,P0024,3,37.29,111.87
O0038839,1,P0032,2,35.8,71.6
O0038839,2,P0024,1,37.29,37.29
O0038839,3,P0015,1,85.65,85.65
O0038840,1,P0065,3,71.97,215.91
O0038840,2,P0073,1,56.34,56.34
O0038840,3,P0013,1,38.38,38.38
O0038840,4,P0043,1,30.05,30.05
O0038841,1,P0065,1,71.97,71.97
O0038842,1,P0045,2,66.67,133.34
O0038842,2,P0065,1,71.97,71.97
O0038843,1,P0059,1,98.25,98.25
O0038843,2,P0054,3,110.67,332.01
O0038843,3,P0070,2,110.67,221.34
O0038844,1,P0065,1,71.97,71.97
O0038844,2,P0057,1,40.4,40.4
O0038844,3,P0059,3,98.25,294.75
O0038845,1,P0049,1,63.74,63.74
O0038845,2,P0038,1,68.95,68.95
O0038845,3,P0036,3,58.17,174.51
O0038845,4,P0065,1,71.97,71.97
O0038846,1,P0023,1,22.84,22.84
O0038846,2,P0005,1,78.89,78.89
O0038846,3,P0047,1,109.33,109.33
O0038846,4,P0065,1,71.97,71.97
O0038847,1,P0068,1,28.98,28.98
O0038847,2,P0030,1,37.94,37.94
O0038848,1,P0036,2,58.17,116.34
O0038848,2,P0065,1,71.97,71.97
O0038848,3,P0018,3,89.68,269.04
O0038849,1,P0030,1,37.94,37.94
O0038849,2,P0003,1,45.7,45.7
O0038850,1,P0045,1,66.67,66.67
O0038850,2,P0024,2,37.29,74.58
O0038850,3,P0070,2,110.67,221.34
O0038851,1,P0023,1,22.84,22.84
O0038851,2,P0024,1,37.29,37.29
O0038851,3,P0051,2,68.42,136.84
O0038852,1,P0062,1,88.18,88.18
O0038852,2,P0055,2,52.43,104.86
O0038852,3,P0065,1,71.97,71.97
O0038852,4,P0002,1,47.11,47.11
O0038853,1,P0049,1,63.74,63.74
O0038853,2,P0075,1,143.87,143.87
O0038853,3,P0027,2,49.51,99.02
O0038854,1,P0046,1,77.37,77.37
O0038854,2,P0055,1,52.43,52.43
O0038854,3,P0024,1,37.29,37.29
O0038855,1,P0013,1,38.38,38.38
O0038855,2,P0014,3,47.23,141.69
O0038855,3,P0029,2,60.58,121.16
O0038856,1,P0005,3,78.89,236.67
O0038856,2,P0030,2,37.94,75.88
O0038856,3,P0043,1,30.05,30.05
O0038857,1,P0070,1,110.67,110.67
O0038857,2,P0021,1,65.9,65.9
O0038857,3,P0003,1,45.7,45.7
O0038857,4,P0065,1,71.97,71.97
O0038858,1,P0073,3,56.34,169.02
O0038858,2,P0030,1,37.94,37.94
O0038859,1,P0065,1,71.97,71.97
O0038860,1,P0043,2,30.05,60.1
O0038860,2,P0038,1,68.95,68.95
O0038861,1,P0014,2,47.23,94.46
O0038861,2,P0024,2,37.29,74.58
O0038862,1,P0024,2,37.29,74.58
O0038862,2,P0065,1,71.97,71.97
O0038862,3,P0005,1,78.89,78.89
O0038863,1,P0065,1,71.97,71.97
O0038863,2,P0046,2,77.37,154.74
O0038863,3,P0027,1,49.51,49.51
O0038864,1,P0068,1,28.98,28.98
O0038864,2,P0038,1,68.95,68.95
O0038865,1,P0009,2,38.06,76.12
O0038865,2,P0004,1,47.94,47.94
O0038865,3,P0025,1,24.47,24.47
O0038865,4,P0047,1,109.33,109.33
O0038866,1,P0065,2,71.97,143.94
O0038867,1,P0037,1,53.44,53.44
O0038867,2,P0038,2,68.95,137.9
O0038868,1,P0043,1,30.05,30.05
O0038869,1,P0027,1,49.51,49.51
O0038869,2,P0065,3,71.97,215.91
O0038869,3,P0040,1,22.29,22.29
O0038870,1,P0065,1,71.97,71.97
O0038870,2,P0007,1,95.26,95.26
O0038871,1,P0047,1,109.33,109.33
O0038872,1,P0014,1,47.23,47.23
O0038872,2,P0001,1,39.81,39.81
O0038872,3,P0008,1,28.73,28.73
O0038872,4,P0049,2,63.74,127.48
O0038873,1,P0012,1,80.31,80.31
O0038873,2,P0006,1,33.97,33.97
O0038874,1,P0047,3,109.33,327.99
O0038874,2,P0065,1,71.97,71.97
O0038874,3,P0036,1,58.17,58.17
O0038874,4,P0025,1,24.47,24.47
O0038875,1,P0059,1,98.25,98.25
O0038875,2,P0024,1,37.29,37.29
O0038876,1,P0027,1,49.51,49.51
O0038877,1,P0040,2,22.29,44.58
O0038878,1,P0055,1,52.43,52.43
O0038878,2,P0014,1,47.23,47.23
O0038878,3,P0017,2,73.25,146.5
O0038879,1,P0059,1,98.25,98.25
O0038880,1,P0066,1,100.59,100.59
O0038881,1,P0068,1,28.98,28.98
O0038881,2,P0040,1,22.29,22.29
O0038882,1,P0055,1,52.43,52.43
O0038882,2,P0071,2,63.13,126.26
O0038882,3,P0033,1,99.37,99.37
O0038883,1,P0056,2,43.48,86.96
O0038883,2,P0005,2,78.89,157.78
O0038883,3,P0024,2,37.29,74.58
O0038884,1,P0020,1,54.21,54.21
O0038884,2,P0069,1,21.83,21.83
O0038885,1,P0021,1,65.9,65.9
O0038886,1,P0035,1,58.41,58.41
O0038886,2,P0024,2,37.29,74.58
O0038887,1,P0025,1,24.47,24.47
O0038888,1,P0049,1,63.74,63.74
O0038889,1,P0050,1,82.83,82.83
O0038890,1,P0042,2,79.38,158.76
O0038890,2,P0013,1,38.38,38.38
O0038890,3,P0006,1,33.97,33.97
O0038890,4,P0010,1,101.78,101.78
O0038891,1,P0049,1,63.74,63.74
O0038891,2,P0042,1,79.38,79.38
O0038892,1,P0024,1,37.29,37.29
O0038892,2,P0071,1,63.13,63.13
O0038892,3,P0002,2,47.11,94.22
O0038892,4,P0031,1,29.37,29.37
O0038893,1,P0005,2,78.89,157.78
O0038893,2,P0020,1,54.21,54.21
O0038894,1,P0045,1,66.67,66.67
O0038894,2,P0025,1,24.47,24.47
O0038894,3,P0024,1,37.29,37.29
O0038894,4,P0056,1,43.48,43.48
O0038894,5,P0059,2,98.25,196.5
O0038894,6,P0065,1,71.97,71.97
O0038895,1,P0068,2,28.98,57.96
O0038896,1,P0031,1,29.37,29.37
O0038897,1,P0009,1,38.06,38.06
O0038897,2,P0015,1,85.65,85.65
O0038897,3,P0024,1,37.29,37.29
O0038897,4,P0025,1,24.47,24.47
O0038897,5,P0005,2,78.89,157.78
O0038898,1,P0050,2,82.83,165.66
O0038898,2,P0016,1,58.47,58.47
O0038899,1,P0057,1,40.4,40.4
O0038899,2,P0040,2,22.29,44.58
O0038900,1,P0056,1,43.48,43.48
O0038900,2,P0001,1,39.81,39.81
O0038900,3,P0065,1,71.97,71.97
O0038901,1,P0043,3,30.05,90.15
O0038901,2,P0008,1,28.73,28.73
O0038901,3,P0057,1,40.4,40.4
O0038902,1,P0065,2,71.97,143.94
O0038902,2,P0018,1,89.68,89.68
O0038903,1,P0018,1,89.68,89.68
O0038903,2,P0043,1,30.05,30.05
O0038903,3,P0040,2,22.29,44.58
O0038904,1,P0075,1,143.87,143.87
O0038904,2,P0006,1,33.97,33.97
