order_id,customer_id,store_id,order_datetime,order_status,payment_method,delivery_distance_km,delivery_type
O0048512,C07933,S012,2025-05-25 22:35:00,Completed,Card,10.26,Express
O0048513,C04355,S021,2025-03-04 18:22:00,Completed,UPI,1357.67,Standard
O0048514,C03774,S023,2025-10-07 14:28:00,Completed,UPI,1672.47,Standard
O0048515,C04005,S004,2025-06-16 18:25:00,Completed,UPI,14.31,Standard
O0048516,C11419,S010,2025-06-06 20:37:00,Completed,Wallet,839.17,Standard
O0048517,C02646,S022,2025-08-12 23:59:00,Completed,Card,1548.35,Standard
O0048518,C07768,S007,2025-12-18 16:47:00,Completed,UPI,1679.38,Standard
O0048519,C05223,S010,2025-11-10 22:46:00,Completed,Card,4.73,Express
O0048520,C05940,S015,2025-08-26 08:05:00,Completed,UPI,1550.26,Standard
O0048521,C06496,S009,2025-07-25 19:19:00,Completed,Card,6.85,Express
O0048522,C08585,S010,2025-06-21 16:22:00,Completed,UPI,5.77,Standard
O0048523,C05452,S018,2025-09-05 20:50:00,Completed,UPI,9.39,Standard
O0048524,C03152,S012,2025-09-19 17:26:00,Completed,Cash on Delivery,10.16,Standard
O0048525,C07073,S004,2025-04-24 19:02:00,Completed,UPI,1126.93,Standard
O0048526,C05849,S019,2025-04-04 17:42:00,Completed,Card,1655.58,Standard
O0048527,C11264,S022,2025-10-09 23:25:00,Completed,Wallet,1719.99,Standard
O0048528,C02287,S006,2025-06-08 19:17:00,Completed,Wallet,8.27,Standard
O0048529,C02771,S002,2025-06-11 20:39:00,Completed,UPI,1551.12,Express
O0048530,C05220,S010,2025-11-05 23:25:00,Completed,Wallet,838.44,Express
O0048531,C03207,S010,2025-04-26 12:15:00,Completed,Card,11.66,Standard
O0048532,C05552,S013,2025-09-27 13:55:00,Completed,Wallet,1360.38,Express
O0048533,C06030,S018,2025-03-09 23:41:00,Cancelled,UPI,849.02,Standard
O0048534,C10312,S016,2025-03-16 20:51:00,Completed,Card,1143.95,Express
O0048535,C06599,S020,2025-02-18 14:36:00,Completed,Wallet,1668.53,Express
O0048536,C01999,S004,2025-08-21 18:12:00,Completed,UPI,831.96,Express
O0048537,C07223,S021,2025-12-24 13:34:00,Completed,Card,1163.74,Standard
O0048538,C00448,S010,2025-06-01 18:35:00,Completed,UPI,12.02,Standard
O0048539,C01424,S001,2025-01-19 19:30:00,Completed,UPI,1154.11,Express
O0048540,C03985,S010,2025-05-24 21:28:00,Completed,UPI,1745.52,Express
O0048541,C04437,S005,2025-03-26 18:13:00,Completed,Wallet,1348.48,Standard
O0048542,C03368,S004,2025-10-31 17:55:00,Completed,Wallet,1140.26,Express
O0048543,C09011,S015,2025-11-28 23:33:00,Completed,Card,1562.41,Standard
O0048544,C06549,S004,2025-07-04 16:49:00,Completed,Card,845.59,Standard
O0048545,C10560,S019,2025-10-06 18:12:00,Completed,UPI,1667.09,Standard
O0048546,C09215,S015,2025-07-13 17:26:00,Completed,Card,1679.24,Express
O0048547,C02271,S002,2025-07-18 15:59:00,Completed,UPI,1745.34,Standard
O0048548,C11473,S009,2025-07-04 14:01:00,Completed,UPI,17.85,Standard
O0048549,C06302,S009,2025-08-21 19:02:00,Completed,Cash on Delivery,1728.27,Express
O0048550,C04246,S020,2025-05-23 21:45:00,Completed,Card,1156.58,Express
O0048551,C04265,S020,2025-03-09 22:22:00,Completed,UPI,1163.82,Standard
O0048552,C06700,S022,2025-04-25 19:49:00,Completed,UPI,828.9,Standard
O0048553,C11153,S011,2025-01-16 20:22:00,Completed,Card,7.12,Standard
O0048554,C02832,S022,2025-08-06 19:08:00,Completed,UPI,1540.1,Express
O0048555,C04035,S005,2025-06-28 18:05:00,Completed,UPI,3.38,Standard
O0048556,C04660,S010,2025-02-01 21:51:00,Completed,UPI,1559.96,Standard
O0048557,C04927,S022,2025-07-18 10:40:00,Completed,Card,821.98,Express
O0048558,C09354,S013,2025-05-29 15:41:00,Completed,UPI,14.58,Standard
O0048559,C11603,S014,2025-06-05 20:21:00,Completed,Card,7.7,Standard
O0048560,C09806,S015,2025-01-08 17:49:00,Completed,UPI,4.65,Express
O0048561,C10651,S004,2025-10-03 10:22:00,Completed,Wallet,9.52,Express
O0048562,C05305,S020,2025-10-25 14:36:00,Completed,UPI,1157.35,Express
O0048563,C03732,S004,2025-05-22 19:30:00,Completed,Card,22.13,Standard
O0048564,C07133,S015,2025-12-20 15:14:00,Completed,UPI,1349.08,Standard
O0048565,C03140,S018,2025-03-07 22:37:00,Completed,Card,1549.67,Express
O0048566,C03729,S021,2025-03-19 17:53:00,Completed,Wallet,1355.13,Standard
O0048567,C09384,S008,2025-01-31 11:34:00,Completed,UPI,12.58,Express
O0048568,C03200,S024,2025-07-11 18:41:00,Completed,Card,1164.77,Standard
O0048569,C04935,S022,2025-07-16 18:58:00,Completed,Wallet,1713.07,Standard
O0048570,C09220,S019,2025-04-12 22:50:00,Completed,Wallet,1548.97,Express
O0048571,C08809,S001,2025-08-01 18:31:00,Completed,Card,1743.14,Express
O0048572,C10727,S015,2025-10-20 14:22:00,Completed,Wallet,1555.95,Standard
O0048573,C08427,S011,2025-01-29 20:02:00,Completed,UPI,1549.4,Standard
O0048574,C08511,S001,2025-08-15 19:11:00,Completed,Card,1738.46,Standard
O0048575,C05295,S006,2025-10-02 18:34:00,Completed,Card,840.49,Standard
O0048576,C09514,S022,2025-12-14 16:23:00,Completed,UPI,17.66,Standard
O0048577,C10354,S010,2025-08-24 14:33:00,Completed,UPI,1555.59,Standard
O0048578,C01070,S004,2025-01-18 20:03:00,Completed,Card,1141.2,Express
O0048579,C07051,S018,2025-03-23 19:18:00,Completed,Wallet,825.37,Express
O0048580,C05790,S008,2025-05-16 11:47:00,Completed,UPI,845.0,Express
O0048581,C07124,S004,2025-06-30 11:47:00,Completed,Card,1657.18,Express
O0048582,C01737,S010,2025-08-02 08:54:00,Completed,Card,5.22,Standard
O0048583,C08257,S002,2025-04-13 15:35:00,Completed,UPI,826.11,Standard
O0048584,C05237,S019,2025-07-08 13:06:00,Cancelled,UPI,1666.33,Express
O0048585,C00060,S021,2025-10-12 12:13:00,Completed,Card,1162.74,Standard
O0048586,C01073,S021,2025-09-09 17:21:00,Completed,Card,1161.48,Standard
O0048587,C04317,S023,2025-03-31 19:40:00,Cancelled,UPI,1680.22,Standard
O0048588,C09884,S018,2025-06-27 15:39:00,Completed,UPI,1551.94,Express
O0048589,C02051,S006,2025-03-09 18:32:00,Completed,Card,7.58,Express
O0048590,C08991,S010,2025-09-30 18:54:00,Completed,Card,1740.36,Standard
O0048591,C09870,S012,2025-10-07 17:54:00,Completed,UPI,5.19,Standard
O0048592,C11809,S017,2025-08-26 14:06:00,Completed,Cash on Delivery,1147.36,Standard
O0048593,C11736,S010,2025-11-26 23:23:00,Completed,Card,1732.34,Express
O0048594,C08851,S001,2025-11-15 23:34:00,Completed,UPI,1726.89,Standard
O0048595,C10187,S011,2025-06-23 11:11:00,Completed,UPI,1664.42,Standard
O0048596,C08999,S011,2025-03-19 16:25:00,Completed,UPI,7.41,Standard
O0048597,C00242,S010,2025-09-29 20:45:00,Completed,Cash on Delivery,1749.61,Standard
O0048598,C06177,S010,2025-03-07 21:25:00,Completed,UPI,1737.66,Standard
O0048599,C04820,S016,2025-12-07 18:14:00,Completed,Card,1666.64,Standard
O0048600,C01889,S004,2025-09-05 17:50:00,Completed,UPI,6.15,Standard
O0048601,C00275,S009,2025-10-13 16:26:00,Completed,Wallet,1155.41,Standard
O0048602,C04700,S010,2025-09-18 15:41:00,Cancelled,Wallet,845.57,Standard
O0048603,C01019,S010,2025-11-09 19:15:00,Completed,Cash on Delivery,836.42,Standard
O0048604,C00294,S008,2025-05-13 21:03:00,Completed,Card,837.44,Standard
O0048605,C01489,S001,2025-04-28 21:07:00,Completed,Card,2.01,Standard
O0048606,C05374,S010,2025-09-11 18:59:00,Completed,Card,1542.67,Express
O0048607,C06652,S012,2025-01-25 19:42:00,Completed,Wallet,855.81,Standard
O0048608,C01755,S009,2025-02-02 17:40:00,Completed,UPI,1739.53,Express
O0048609,C07468,S023,2025-04-05 18:57:00,Completed,UPI,18.97,Standard
O0048610,C02992,S021,2025-12-14 22:32:00,Completed,Card,1157.84,Express
O0048611,C00323,S022,2025-05-11 15:02:00,Completed,Cash on Delivery,8.43,Standard
O0048612,C06651,S012,2025-10-12 18:10:00,Cancelled,Card,14.63,Express
O0048613,C03653,S002,2025-06-15 08:36:00,Completed,Card,843.16,Express
O0048614,C00920,S001,2025-07-11 20:04:00,Completed,Cash on Delivery,22.23,Standard
O0048615,C03185,S003,2025-02-11 12:35:00,Completed,Card,1549.34,Standard
O0048616,C01410,S004,2025-09-04 16:44:00,Completed,Card,1663.65,Express
O0048617,C01457,S023,2025-04-29 19:10:00,Cancelled,Card,1554.8,Express
O0048618,C09108,S010,2025-04-21 11:00:00,Cancelled,Cash on Delivery,851.86,Standard
O0048619,C06417,S011,2025-12-30 13:52:00,Completed,UPI,13.31,Standard
O0048620,C02193,S017,2025-05-07 17:12:00,Cancelled,Wallet,1350.22,Standard
O0048621,C05133,S019,2025-07-01 16:18:00,Completed,Wallet,1342.52,Standard
O0048622,C09948,S015,2025-09-20 18:08:00,Completed,Card,1355.93,Express
O0048623,C00915,S009,2025-11-07 16:00:00,Cancelled,Wallet,1738.59,Standard
O0048624,C03214,S021,2025-06-04 21:41:00,Completed,UPI,1154.57,Express
O0048625,C09787,S018,2025-02-11 17:58:00,Completed,Card,1547.55,Standard
O0048626,C00844,S008,2025-06-14 12:31:00,Completed,UPI,10.89,Standard
O0048627,C09950,S010,2025-03-06 20:32:00,Completed,UPI,843.17,Express
O0048628,C08848,S021,2025-04-16 22:42:00,Completed,UPI,1148.38,Express
O0048629,C01735,S010,2025-06-08 18:09:00,Completed,UPI,5.77,Express
O0048630,C04419,S010,2025-11-29 15:54:00,Completed,Card,832.65,Express
O0048631,C01971,S015,2025-05-06 23:15:00,Completed,UPI,1335.75,Express
O0048632,C02161,S010,2025-06-14 23:48:00,Cancelled,Card,844.24,Standard
O0048633,C01293,S004,2025-06-30 15:59:00,Completed,UPI,846.55,Express
O0048634,C07624,S016,2025-10-06 17:42:00,Completed,UPI,1670.59,Standard
O0048635,C04770,S005,2025-08-13 09:37:00,Completed,Card,8.7,Standard
O0048636,C07459,S015,2025-11-04 20:03:00,Completed,Wallet,1673.21,Express
O0048637,C05724,S001,2025-04-11 21:27:00,Completed,Wallet,1736.53,Standard
O0048638,C04522,S008,2025-01-13 21:13:00,Completed,Card,1670.26,Standard
O0048639,C06308,S006,2025-03-30 20:53:00,Completed,UPI,1554.69,Standard
O0048640,C08272,S023,2025-12-18 17:46:00,Completed,Wallet,13.06,Standard
O0048641,C03091,S001,2025-06-29 17:03:00,Completed,Card,1349.24,Standard
O0048642,C01251,S002,2025-11-09 19:28:00,Completed,UPI,837.57,Standard
O0048643,C01058,S010,2025-06-23 21:29:00,Completed,Wallet,1746.87,Express
O0048644,C07403,S015,2025-06-23 10:11:00,Completed,UPI,1551.3,Standard
O0048645,C01465,S010,2025-05-25 18:02:00,Completed,Card,1725.75,Standard
O0048646,C08004,S008,2025-01-25 15:50:00,Completed,Wallet,3.28,Standard
O0048647,C06930,S010,2025-12-21 19:22:00,Completed,Wallet,16.11,Standard
O0048648,C07460,S007,2025-11-20 19:48:00,Completed,Wallet,1355.23,Express
O0048649,C04570,S009,2025-09-27 21:10:00,Cancelled,UPI,17.78,Standard
O0048650,C08452,S010,2025-05-15 22:54:00,Completed,UPI,10.87,Standard
O0048651,C09716,S010,2025-09-11 17:17:00,Completed,Cash on Delivery,1735.22,Standard
O0048652,C08580,S017,2025-08-12 09:17:00,Completed,UPI,7.08,Standard
O0048653,C01709,S005,2025-08-24 15:48:00,Completed,UPI,7.09,Standard
O0048654,C09278,S001,2025-01-17 10:45:00,Completed,Card,1148.85,Standard
O0048655,C09866,S013,2025-05-13 15:45:00,Completed,Card,1164.08,Standard
O0048656,C07520,S010,2025-09-14 21:37:00,Completed,UPI,831.93,Express
O0048657,C02984,S015,2025-01-13 16:32:00,Completed,UPI,1686.29,Standard
O0048658,C07702,S024,2025-07-25 13:50:00,Completed,Wallet,1159.75,Express
O0048659,C10260,S010,2025-07-26 22:37:00,Completed,UPI,1739.4,Standard
O0048660,C00734,S008,2025-12-05 20:07:00,Completed,UPI,12.32,Express
O0048661,C08478,S022,2025-10-20 20:49:00,Completed,UPI,1723.8,Standard
O0048662,C07779,S010,2025-05-09 17:18:00,Completed,Card,9.71,Standard
O0048663,C08997,S019,2025-01-30 16:49:00,Completed,UPI,1562.45,Standard
O0048664,C07327,S015,2025-06-03 17:20:00,Completed,UPI,1557.63,Standard
O0048665,C11471,S010,2025-05-16 18:01:00,Completed,Cash on Delivery,1743.94,Standard
O0048666,C06537,S008,2025-08-07 18:37:00,Completed,UPI,11.28,Standard
O0048667,C09875,S001,2025-06-09 17:03:00,Completed,Card,1348.93,Express
O0048668,C10530,S010,2025-06-10 20:51:00,Completed,Card,1741.98,Standard
O0048669,C00217,S004,2025-10-18 21:40:00,Completed,UPI,1653.37,Standard
O0048670,C03065,S001,2025-06-22 12:42:00,Completed,Cash on Delivery,1740.2,Standard
O0048671,C00482,S011,2025-03-12 19:23:00,Completed,Card,1665.14,Standard
O0048672,C02731,S008,2025-04-28 20:46:00,Completed,Card,835.32,Standard
O0048673,C11860,S011,2025-04-19 19:00:00,Completed,UPI,1667.79,Express
O0048674,C11904,S010,2025-09-12 18:11:00,Completed,Wallet,1727.63,Express
O0048675,C00852,S010,2025-02-07 20:45:00,Completed,UPI,1734.39,Express
O0048676,C07680,S008,2025-04-15 14:33:00,Completed,Cash on Delivery,1151.83,Standard
O0048677,C01158,S010,2025-06-25 14:17:00,Completed,Card,11.38,Standard
O0048678,C09314,S011,2025-09-27 11:25:00,Completed,Card,3.08,Express
O0048679,C02289,S009,2025-06-12 19:14:00,Completed,Card,1150.43,Standard
O0048680,C05746,S019,2025-02-24 19:13:00,Completed,UPI,8.59,Standard
O0048681,C01601,S007,2025-12-03 15:48:00,Completed,UPI,1540.31,Express
O0048682,C04500,S001,2025-08-26 20:44:00,Cancelled,Card,1346.45,Express
O0048683,C08158,S019,2025-11-25 17:49:00,Completed,Cash on Delivery,1539.33,Express
O0048684,C10390,S010,2025-08-23 16:59:00,Completed,UPI,845.3,Standard
O0048685,C00580,S016,2025-11-07 23:10:00,Completed,Cash on Delivery,10.4,Standard
O0048686,C11398,S019,2025-01-02 16:48:00,Completed,UPI,1668.56,Standard
O0048687,C04701,S022,2025-02-11 10:52:00,Completed,UPI,1550.01,Standard
O0048688,C05471,S018,2025-03-30 21:29:00,Completed,Card,1555.36,Standard
O0048689,C10603,S006,2025-04-04 19:54:00,Completed,Wallet,832.5,Standard
O0048690,C06242,S019,2025-03-22 19:51:00,Completed,Cash on Delivery,1356.38,Standard
O0048691,C01815,S001,2025-05-28 14:14:00,Completed,UPI,1728.04,Standard
O0048692,C05128,S012,2025-11-10 19:02:00,Completed,UPI,850.68,Standard
O0048693,C05228,S010,2025-11-30 23:20:00,Cancelled,Wallet,847.33,Standard
O0048694,C05872,S010,2025-02-23 19:40:00,Completed,Wallet,1549.05,Standard
O0048695,C08170,S003,2025-03-06 20:23:00,Completed,Card,1562.86,Standard
O0048696,C10134,S001,2025-11-08 17:29:00,Completed,Wallet,1740.91,Standard
O0048697,C00967,S008,2025-01-08 23:00:00,Completed,UPI,832.84,Standard
O0048698,C08259,S007,2025-02-02 12:57:00,Completed,UPI,1673.02,Standard
O0048699,C07633,S009,2025-03-01 11:21:00,Completed,UPI,1164.49,Standard
O0048700,C11869,S010,2025-09-18 17:12:00,Completed,Card,1748.83,Standard
O0048701,C00449,S009,2025-08-22 17:30:00,Completed,Wallet,1365.35,Standard
O0048702,C02963,S011,2025-05-01 21:05:00,Completed,Card,1557.9,Standard
O0048703,C08839,S014,2025-11-08 14:24:00,Completed,UPI,7.63,Express
O0048704,C03836,S001,2025-07-04 22:36:00,Completed,Wallet,4.62,Express
O0048705,C10017,S010,2025-08-08 17:40:00,Cancelled,UPI,1545.05,Standard
O0048706,C00041,S019,2025-11-12 19:44:00,Completed,UPI,1554.41,Standard
O0048707,C04096,S001,2025-11-22 13:38:00,Completed,Card,1140.26,Express
O0048708,C06228,S014,2025-07-20 17:52:00,Completed,Wallet,1749.8,Standard
O0048709,C05898,S018,2025-04-26 15:19:00,Cancelled,Card,1726.34,Express
O0048710,C05435,S010,2025-04-19 08:36:00,Completed,UPI,1562.56,Standard
O0048711,C10756,S024,2025-12-22 21:33:00,Completed,UPI,1666.97,Standard
O0048712,C03674,S006,2025-04-26 16:52:00,Completed,UPI,1743.65,Express
O0048713,C07998,S009,2025-07-29 20:23:00,Completed,Wallet,1734.87,Standard
O0048714,C02831,S020,2025-05-09 12:34:00,Completed,Card,838.34,Standard
O0048715,C08319,S021,2025-01-14 19:23:00,Completed,Cash on Delivery,1365.12,Standard
O0048716,C09550,S001,2025-05-14 16:28:00,Completed,UPI,13.43,Standard
O0048717,C04352,S013,2025-03-13 11:24:00,Completed,Card,6.29,Standard
O0048718,C05804,S005,2025-12-04 19:43:00,Completed,Card,1153.57,Standard
O0048719,C07992,S016,2025-12-26 15:11:00,Cancelled,Wallet,4.05,Express
O0048720,C10147,S009,2025-01-05 16:33:00,Completed,Cash on Delivery,3.05,Express
O0048721,C11398,S010,2025-08-24 21:29:00,Completed,UPI,840.04,Express
O0048722,C05221,S012,2025-05-31 15:51:00,Completed,UPI,1154.83,Standard
O0048723,C02144,S002,2025-12-30 21:51:00,Cancelled,UPI,2.08,Standard
O0048724,C01608,S008,2025-03-28 09:41:00,Completed,Card,1168.51,Express
O0048725,C10085,S008,2025-08-05 20:37:00,Completed,UPI,1158.65,Express
O0048726,C03678,S006,2025-05-22 17:34:00,Completed,Card,1735.37,Standard
O0048727,C10886,S012,2025-01-17 09:48:00,Completed,UPI,1671.05,Standard
O0048728,C03531,S019,2025-01-18 22:13:00,Cancelled,UPI,1354.53,Express
O0048729,C02399,S018,2025-10-25 19:12:00,Completed,UPI,1543.44,Standard
O0048730,C02406,S001,2025-03-15 23:33:00,Completed,Card,10.15,Standard
O0048731,C05822,S010,2025-04-05 21:00:00,Completed,Wallet,842.48,Standard
O0048732,C10883,S014,2025-06-20 16:30:00,Completed,Card,1742.14,Express
O0048733,C07915,S012,2025-03-17 17:09:00,Completed,Card,845.19,Standard
O0048734,C04025,S004,2025-02-22 21:20:00,Completed,Card,7.99,Standard
O0048735,C08632,S011,2025-06-19 20:56:00,Completed,UPI,1355.04,Standard
O0048736,C09524,S012,2025-10-22 14:58:00,Completed,UPI,5.22,Express
O0048737,C05738,S001,2025-08-15 16:58:00,Completed,UPI,1141.96,Standard
O0048738,C05429,S011,2025-09-25 15:09:00,Completed,UPI,1540.2,Standard
O0048739,C09811,S008,2025-04-26 08:00:00,Completed,Cash on Delivery,12.03,Standard
O0048740,C06031,S012,2025-01-01 17:52:00,Completed,Card,13.32,Express
O0048741,C06233,S010,2025-06-25 21:09:00,Completed,UPI,846.27,Express
O0048742,C11906,S005,2025-09-13 14:07:00,Completed,Wallet,1730.02,Standard
O0048743,C04234,S007,2025-02-04 21:11:00,Completed,Card,1341.6,Express
O0048744,C06545,S010,2025-02-10 15:45:00,Completed,Card,1741.43,Standard
O0048745,C03935,S017,2025-01-22 20:01:00,Completed,Card,1352.38,Express
O0048746,C01324,S021,2025-11-16 14:20:00,Completed,Card,1348.48,Express
O0048747,C06406,S010,2025-01-06 15:52:00,Completed,UPI,1551.77,Express
O0048748,C10190,S022,2025-05-09 19:06:00,Completed,UPI,17.86,Express
O0048749,C09294,S004,2025-01-02 18:53:00,Completed,Wallet,1143.0,Standard
O0048750,C00933,S005,2025-06-17 15:20:00,Completed,UPI,1148.81,Express
O0048751,C08194,S023,2025-01-05 17:42:00,Completed,Wallet,11.73,Express
O0048752,C06868,S006,2025-07-31 12:49:00,Completed,Card,1554.91,Express
O0048753,C04296,S013,2025-11-25 21:37:00,Completed,Wallet,1735.25,Express
O0048754,C09954,S010,2025-12-01 19:08:00,Completed,Wallet,840.45,Standard
O0048755,C07980,S010,2025-05-26 20:46:00,Completed,Card,839.54,Standard
O0048756,C05783,S019,2025-01-24 17:32:00,Completed,UPI,1336.72,Express
O0048757,C04900,S012,2025-10-24 22:20:00,Cancelled,UPI,1658.3,Express
O0048758,C11913,S001,2025-09-06 15:15:00,Completed,Card,1165.4,Standard
O0048759,C10908,S010,2025-01-04 15:03:00,Completed,Card,7.37,Express
O0048760,C11196,S011,2025-03-24 22:17:00,Completed,UPI,1682.27,Standard
O0048761,C06165,S017,2025-05-14 21:25:00,Completed,Card,1346.13,Standard
O0048762,C05609,S010,2025-12-16 14:13:00,Cancelled,Card,840.6,Express
O0048763,C09723,S008,2025-07-11 20:21:00,Completed,UPI,844.01,Standard
O0048764,C02398,S009,2025-11-09 13:30:00,Cancelled,UPI,1152.22,Express
O0048765,C01673,S001,2025-12-26 16:49:00,Completed,UPI,1155.94,Express
O0048766,C00675,S016,2025-05-10 21:49:00,Completed,Card,1674.83,Standard
O0048767,C06468,S007,2025-07-03 14:06:00,Completed,Cash on Delivery,1351.9,Standard
O0048768,C02984,S014,2025-12-22 20:19:00,Completed,Card,847.9,Standard
O0048769,C06165,S020,2025-07-23 16:46:00,Completed,Card,1670.24,Standard
O0048770,C05044,S005,2025-07-21 21:41:00,Completed,UPI,1149.09,Standard
O0048771,C08650,S019,2025-07-16 08:17:00,Completed,UPI,1662.65,Express
O0048772,C00403,S016,2025-03-27 18:19:00,Completed,Wallet,1144.32,Standard
O0048773,C04814,S009,2025-09-10 18:05:00,Completed,Card,1157.58,Express
O0048774,C04873,S007,2025-07-31 16:30:00,Completed,Wallet,1673.98,Standard
O0048775,C01367,S018,2025-09-26 17:16:00,Completed,UPI,1541.1,Express
O0048776,C07577,S024,2025-06-27 10:59:00,Completed,Card,1677.69,Express
O0048777,C09255,S019,2025-06-01 10:11:00,Cancelled,UPI,1666.34,Express
O0048778,C05186,S009,2025-11-15 17:23:00,Completed,UPI,14.02,Express
O0048779,C04279,S010,2025-03-20 19:24:00,Completed,Card,1730.61,Standard
O0048780,C04401,S005,2025-12-13 18:20:00,Completed,UPI,1733.15,Standard
O0048781,C09634,S003,2025-06-15 14:48:00,Completed,UPI,1352.31,Express
O0048782,C08768,S015,2025-06-06 19:46:00,Cancelled,UPI,12.12,Express
O0048783,C02753,S018,2025-01-11 19:47:00,Completed,UPI,841.35,Standard
O0048784,C04289,S021,2025-11-26 08:14:00,Completed,UPI,1155.67,Express
O0048785,C09426,S010,2025-03-01 17:00:00,Completed,Wallet,848.86,Standard
O0048786,C03327,S010,2025-03-24 09:01:00,Completed,Card,1.72,Standard
O0048787,C06754,S010,2025-10-15 16:37:00,Completed,Cash on Delivery,1736.54,Express
O0048788,C01721,S005,2025-04-25 16:01:00,Completed,Card,1741.03,Standard
O0048789,C08709,S022,2025-08-10 09:45:00,Completed,UPI,1721.12,Standard
O0048790,C04518,S009,2025-05-16 23:36:00,Completed,UPI,3.69,Standard
O0048791,C01956,S002,2025-11-24 15:47:00,Completed,Card,1736.1,Standard
O0048792,C08110,S016,2025-11-18 18:40:00,Completed,UPI,840.36,Express
O0048793,C05862,S010,2025-12-29 19:53:00,Completed,Wallet,18.2,Standard
O0048794,C05693,S010,2025-11-29 10:07:00,Completed,UPI,1720.75,Standard
O0048795,C04782,S019,2025-11-15 21:28:00,Completed,UPI,13.97,Standard
O0048796,C11986,S010,2025-05-19 17:01:00,Completed,UPI,1754.3,Standard
O0048797,C03862,S015,2025-06-29 16:22:00,Cancelled,Wallet,1669.68,Express
O0048798,C01698,S013,2025-02-24 15:56:00,Completed,UPI,1364.18,Standard
O0048799,C00952,S024,2025-03-10 13:09:00,Completed,UPI,1165.59,Standard
O0048800,C02019,S017,2025-08-18 17:22:00,Completed,Card,1748.85,Standard
O0048801,C01396,S021,2025-09-16 22:42:00,Completed,Wallet,1166.09,Standard
O0048802,C07988,S019,2025-02-06 20:09:00,Cancelled,Card,1667.78,Express
O0048803,C04235,S010,2025-09-30 21:37:00,Completed,UPI,839.62,Standard
O0048804,C11736,S011,2025-08-20 19:25:00,Completed,UPI,1348.33,Standard
O0048805,C00899,S010,2025-02-22 11:54:00,Completed,Wallet,834.46,Standard
O0048806,C10800,S019,2025-11-16 23:23:00,Completed,UPI,1557.49,Express
O0048807,C01851,S009,2025-04-01 20:48:00,Completed,Cash on Delivery,18.37,Standard
O0048808,C04124,S015,2025-06-28 21:22:00,Completed,UPI,1676.56,Express
O0048809,C07709,S008,2025-04-30 19:20:00,Completed,Card,834.72,Standard
O0048810,C06223,S022,2025-09-19 22:55:00,Completed,Card,6.76,Standard
O0048811,C10749,S016,2025-05-07 22:33:00,Completed,UPI,13.6,Standard
O0048812,C05544,S019,2025-01-02 18:10:00,Cancelled,UPI,1671.32,Express
O0048813,C08518,S009,2025-10-29 15:37:00,Completed,UPI,1750.0,Standard
O0048814,C06946,S008,2025-06-11 21:05:00,Completed,Card,1161.56,Standard
O0048815,C09279,S010,2025-09-19 09:14:00,Completed,UPI,832.28,Standard
O0048816,C04279,S007,2025-04-24 17:29:00,Completed,Wallet,1347.38,Standard
O0048817,C06694,S009,2025-08-10 19:23:00,Completed,Card,1149.37,Standard
O0048818,C11526,S010,2025-06-25 09:35:00,Cancelled,UPI,1550.77,Standard
O0048819,C00600,S004,2025-09-09 16:26:00,Completed,Cash on Delivery,1136.87,Standard
O0048820,C06238,S005,2025-12-07 15:10:00,Completed,Wallet,1150.09,Standard
O0048821,C01971,S006,2025-05-05 21:37:00,Completed,UPI,1722.27,Express
O0048822,C08873,S022,2025-07-05 12:34:00,Completed,UPI,833.34,Standard
O0048823,C05155,S005,2025-02-03 21:07:00,Completed,Card,1138.35,Express
O0048824,C09383,S022,2025-08-02 17:43:00,Completed,Card,5.82,Standard
O0048825,C03247,S010,2025-10-04 17:53:00,Cancelled,UPI,1732.15,Standard
O0048826,C03758,S014,2025-03-14 08:47:00,Completed,Cash on Delivery,835.84,Standard
O0048827,C05235,S008,2025-09-09 14:34:00,Completed,Card,15.97,Express
O0048828,C08202,S008,2025-05-19 15:49:00,Completed,UPI,1160.61,Standard
O0048829,C03374,S001,2025-04-23 11:37:00,Completed,UPI,15.02,Standard
O0048830,C08122,S013,2025-02-09 17:17:00,Completed,UPI,1157.89,Express
O0048831,C07603,S001,2025-12-30 15:24:00,Completed,UPI,4.78,Standard
O0048832,C06474,S013,2025-03-20 22:08:00,Cancelled,Card,7.64,Standard
O0048833,C09323,S010,2025-06-23 12:26:00,Completed,UPI,849.01,Standard
O0048834,C09616,S001,2025-04-10 18:07:00,Cancelled,Card,1160.78,Standard
O0048835,C00334,S007,2025-11-09 16:23:00,Completed,UPI,1556.11,Standard
O0048836,C10336,S004,2025-10-18 17:56:00,Completed,UPI,19.17,Express
O0048837,C11702,S021,2025-05-03 16:15:00,Completed,Card,1176.14,Express
O0048838,C00855,S010,2025-09-27 20:18:00,Completed,Wallet,1561.57,Standard
O0048839,C05485,S010,2025-05-10 21:36:00,Cancelled,Cash on Delivery,10.2,Standard
O0048840,C09226,S007,2025-07-14 19:23:00,Completed,Card,1675.77,Standard
O0048841,C11884,S014,2025-01-27 12:38:00,Completed,Wallet,851.65,Standard
O0048842,C06140,S019,2025-11-15 14:13:00,Completed,Wallet,1559.41,Standard
O0048843,C00608,S010,2025-05-21 18:49:00,Completed,UPI,1743.89,Standard
O0048844,C05112,S001,2025-12-05 19:47:00,Completed,Card,4.68,Express
O0048845,C06017,S021,2025-07-29 23:49:00,Completed,Card,1165.7,Standard
O0048846,C10183,S005,2025-07-30 09:07:00,Completed,Wallet,1744.22,Standard
